,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,date,hour
3449,2011-08-13 15:00:00,3,0,0,3,27.88,31.82,79,23.9994,150,208,358,2011-08-13,15
3450,2011-08-13 16:00:00,3,0,0,2,28.7,33.335,74,19.0012,148,133,281,2011-08-13,16
3451,2011-08-13 17:00:00,3,0,0,2,29.52,34.85,74,16.9979,97,172,269,2011-08-13,17
3452,2011-08-13 18:00:00,3,0,0,1,28.7,33.335,74,15.0013,123,169,292,2011-08-13,18
3453,2011-08-13 19:00:00,3,0,0,2,27.88,31.82,79,19.0012,67,170,237,2011-08-13,19
3454,2011-08-13 20:00:00,3,0,0,2,27.88,31.82,83,15.0013,78,105,183,2011-08-13,20
3455,2011-08-13 21:00:00,3,0,0,2,27.88,31.82,83,26.0027,40,127,167,2011-08-13,21
3456,2011-08-13 22:00:00,3,0,0,2,27.88,31.82,83,26.0027,36,118,154,2011-08-13,22
3457,2011-08-13 23:00:00,3,0,0,2,27.06,30.305,83,22.0028,25,95,120,2011-08-13,23
3458,2011-08-14 00:00:00,3,0,0,3,27.06,30.305,83,19.9995,19,71,90,2011-08-14,00
3459,2011-08-14 01:00:00,3,0,0,3,26.24,28.79,89,15.0013,16,57,73,2011-08-14,01
3460,2011-08-14 02:00:00,3,0,0,3,26.24,28.79,89,15.0013,13,49,62,2011-08-14,02
3461,2011-08-14 03:00:00,3,0,0,2,26.24,28.03,94,16.9979,5,22,27,2011-08-14,03
3462,2011-08-14 04:00:00,3,0,0,3,26.24,28.03,94,12.998,1,2,3,2011-08-14,04
3463,2011-08-14 05:00:00,3,0,0,2,26.24,28.03,94,11.0014,1,9,10,2011-08-14,05
3464,2011-08-14 06:00:00,3,0,0,2,26.24,28.03,94,7.0015,2,4,6,2011-08-14,06
3465,2011-08-14 07:00:00,3,0,0,2,27.06,29.545,89,12.998,4,20,24,2011-08-14,07
3466,2011-08-14 08:00:00,3,0,0,2,27.06,29.545,89,19.0012,20,21,41,2011-08-14,08
3467,2011-08-14 09:00:00,3,0,0,3,27.06,29.545,89,19.0012,27,76,103,2011-08-14,09
3468,2011-08-14 10:00:00,3,0,0,1,28.7,33.335,79,15.0013,67,116,183,2011-08-14,10
3469,2011-08-14 11:00:00,3,0,0,1,28.7,33.335,79,12.998,81,117,198,2011-08-14,11
3470,2011-08-14 12:00:00,3,0,0,2,28.7,33.335,79,15.0013,98,183,281,2011-08-14,12
3471,2011-08-14 13:00:00,3,0,0,1,29.52,34.85,74,16.9979,144,233,377,2011-08-14,13
3472,2011-08-14 14:00:00,3,0,0,1,30.34,34.85,70,12.998,126,244,370,2011-08-14,14
3473,2011-08-14 15:00:00,3,0,0,1,30.34,34.85,66,12.998,128,203,331,2011-08-14,15
3474,2011-08-14 16:00:00,3,0,0,1,30.34,34.85,66,11.0014,116,176,292,2011-08-14,16
3475,2011-08-14 17:00:00,3,0,0,1,31.16,35.605,62,8.9981,133,196,329,2011-08-14,17
3476,2011-08-14 18:00:00,3,0,0,1,30.34,34.85,66,11.0014,125,222,347,2011-08-14,18
3477,2011-08-14 19:00:00,3,0,0,1,29.52,34.85,74,15.0013,75,184,259,2011-08-14,19
3478,2011-08-14 20:00:00,3,0,0,1,28.7,33.335,84,11.0014,67,126,193,2011-08-14,20
3479,2011-08-14 21:00:00,3,0,0,3,24.6,27.275,88,32.9975,51,104,155,2011-08-14,21
3480,2011-08-14 22:00:00,3,0,0,3,24.6,27.275,88,32.9975,14,25,39,2011-08-14,22
3481,2011-08-14 23:00:00,3,0,0,3,24.6,28.03,83,0.0,5,22,27,2011-08-14,23
3482,2011-08-15 00:00:00,3,0,1,3,24.6,27.275,88,6.0032,7,18,25,2011-08-15,00
3483,2011-08-15 01:00:00,3,0,1,2,24.6,27.275,88,8.9981,1,9,10,2011-08-15,01
3484,2011-08-15 02:00:00,3,0,1,2,24.6,28.03,83,0.0,0,3,3,2011-08-15,02
3485,2011-08-15 03:00:00,3,0,1,1,24.6,28.03,83,12.998,1,6,7,2011-08-15,03
3486,2011-08-15 04:00:00,3,0,1,1,24.6,28.03,83,8.9981,1,4,5,2011-08-15,04
3487,2011-08-15 05:00:00,3,0,1,2,24.6,27.275,88,12.998,3,14,17,2011-08-15,05
3488,2011-08-15 06:00:00,3,0,1,1,24.6,27.275,88,16.9979,3,87,90,2011-08-15,06
3489,2011-08-15 07:00:00,3,0,1,1,24.6,27.275,88,16.9979,10,248,258,2011-08-15,07
3490,2011-08-15 08:00:00,3,0,1,1,26.24,29.545,78,22.0028,29,326,355,2011-08-15,08
3491,2011-08-15 09:00:00,3,0,1,1,26.24,29.545,78,22.0028,52,170,222,2011-08-15,09
3492,2011-08-15 10:00:00,3,0,1,1,27.88,31.82,69,19.0012,54,87,141,2011-08-15,10
3493,2011-08-15 11:00:00,3,0,1,2,29.52,34.09,62,16.9979,41,112,153,2011-08-15,11
3494,2011-08-15 12:00:00,3,0,1,1,30.34,34.09,58,19.0012,62,116,178,2011-08-15,12
3495,2011-08-15 13:00:00,3,0,1,1,31.98,35.605,52,19.0012,53,140,193,2011-08-15,13
3496,2011-08-15 14:00:00,3,0,1,1,30.34,34.09,55,6.0032,56,95,151,2011-08-15,14
3497,2011-08-15 15:00:00,3,0,1,3,30.34,34.09,55,19.9995,49,133,182,2011-08-15,15
3498,2011-08-15 16:00:00,3,0,1,1,30.34,34.09,55,22.0028,58,225,283,2011-08-15,16
3499,2011-08-15 17:00:00,3,0,1,1,30.34,33.335,51,19.0012,59,471,530,2011-08-15,17
3500,2011-08-15 18:00:00,3,0,1,1,28.7,32.575,65,12.998,70,413,483,2011-08-15,18
3501,2011-08-15 19:00:00,3,0,1,1,28.7,32.575,65,0.0,54,343,397,2011-08-15,19
3502,2011-08-15 20:00:00,3,0,1,1,27.06,31.06,74,8.9981,45,240,285,2011-08-15,20
3503,2011-08-15 21:00:00,3,0,1,1,27.06,31.06,65,12.998,34,150,184,2011-08-15,21
3504,2011-08-15 22:00:00,3,0,1,1,27.06,31.06,69,16.9979,22,76,98,2011-08-15,22
3505,2011-08-15 23:00:00,3,0,1,1,26.24,30.305,69,15.0013,11,77,88,2011-08-15,23
3506,2011-08-16 00:00:00,3,0,1,1,26.24,30.305,69,7.0015,8,23,31,2011-08-16,00
3507,2011-08-16 01:00:00,3,0,1,1,26.24,30.305,69,11.0014,4,12,16,2011-08-16,01
3508,2011-08-16 02:00:00,3,0,1,1,25.42,29.545,73,15.0013,1,3,4,2011-08-16,02
3509,2011-08-16 03:00:00,3,0,1,1,25.42,29.545,73,15.0013,1,5,6,2011-08-16,03
3510,2011-08-16 04:00:00,3,0,1,1,26.24,30.305,69,19.9995,0,5,5,2011-08-16,04
3511,2011-08-16 05:00:00,3,0,1,1,25.42,29.545,73,19.0012,1,29,30,2011-08-16,05
3512,2011-08-16 06:00:00,3,0,1,1,25.42,29.545,73,22.0028,4,115,119,2011-08-16,06
3513,2011-08-16 07:00:00,3,0,1,1,26.24,30.305,69,16.9979,18,328,346,2011-08-16,07
3514,2011-08-16 08:00:00,3,0,1,1,28.7,32.575,58,30.0026,24,417,441,2011-08-16,08
3515,2011-08-16 09:00:00,3,0,1,1,27.88,31.82,61,19.0012,27,171,198,2011-08-16,09
3516,2011-08-16 10:00:00,3,0,1,1,28.7,32.575,58,26.0027,28,83,111,2011-08-16,10
3517,2011-08-16 11:00:00,3,0,1,1,30.34,33.335,51,15.0013,40,110,150,2011-08-16,11
3518,2011-08-16 12:00:00,3,0,1,1,31.16,34.09,48,22.0028,42,120,162,2011-08-16,12
3519,2011-08-16 13:00:00,3,0,1,1,31.16,34.09,48,19.9995,45,147,192,2011-08-16,13
3520,2011-08-16 14:00:00,3,0,1,1,31.16,34.09,45,27.9993,65,117,182,2011-08-16,14
3521,2011-08-16 15:00:00,3,0,1,1,32.8,35.605,41,19.9995,36,123,159,2011-08-16,15
3522,2011-08-16 16:00:00,3,0,1,1,32.8,35.605,41,15.0013,55,248,303,2011-08-16,16
3523,2011-08-16 17:00:00,3,0,1,1,31.16,34.09,45,22.0028,75,525,600,2011-08-16,17
3524,2011-08-16 18:00:00,3,0,1,1,31.16,34.09,45,15.0013,54,516,570,2011-08-16,18
3525,2011-08-16 19:00:00,3,0,1,1,30.34,33.335,48,12.998,56,320,376,2011-08-16,19
3526,2011-08-16 20:00:00,3,0,1,1,30.34,33.335,51,0.0,48,232,280,2011-08-16,20
3527,2011-08-16 21:00:00,3,0,1,1,29.52,33.335,54,0.0,38,177,215,2011-08-16,21
3528,2011-08-16 22:00:00,3,0,1,1,28.7,32.575,61,0.0,31,121,152,2011-08-16,22
3529,2011-08-16 23:00:00,3,0,1,1,27.06,31.06,65,8.9981,20,57,77,2011-08-16,23
3530,2011-08-17 00:00:00,3,0,1,1,27.06,31.06,69,6.0032,8,16,24,2011-08-17,00
3531,2011-08-17 01:00:00,3,0,1,1,26.24,30.305,73,11.0014,2,12,14,2011-08-17,01
3532,2011-08-17 02:00:00,3,0,1,1,27.06,31.06,69,0.0,0,6,6,2011-08-17,02
3533,2011-08-17 03:00:00,3,0,1,1,26.24,29.545,78,0.0,1,4,5,2011-08-17,03
3534,2011-08-17 04:00:00,3,0,1,1,26.24,30.305,73,0.0,0,5,5,2011-08-17,04
3535,2011-08-17 05:00:00,3,0,1,1,26.24,30.305,73,0.0,0,28,28,2011-08-17,05
3536,2011-08-17 06:00:00,3,0,1,1,25.42,29.545,78,0.0,4,101,105,2011-08-17,06
3537,2011-08-17 07:00:00,3,0,1,1,27.06,31.06,65,6.0032,12,296,308,2011-08-17,07
3538,2011-08-17 08:00:00,3,0,1,1,28.7,32.575,54,11.0014,35,452,487,2011-08-17,08
3539,2011-08-17 09:00:00,3,0,1,1,30.34,33.335,48,6.0032,31,178,209,2011-08-17,09
3540,2011-08-17 10:00:00,3,0,1,1,31.16,34.09,43,6.0032,27,91,118,2011-08-17,10
3541,2011-08-17 11:00:00,3,0,1,1,31.98,34.85,43,7.0015,20,108,128,2011-08-17,11
3542,2011-08-17 12:00:00,3,0,1,1,32.8,36.365,43,19.0012,26,163,189,2011-08-17,12
3543,2011-08-17 13:00:00,3,0,1,1,32.8,35.605,41,12.998,38,138,176,2011-08-17,13
3544,2011-08-17 14:00:00,3,0,1,1,33.62,36.365,36,11.0014,54,138,192,2011-08-17,14
3545,2011-08-17 15:00:00,3,0,1,1,32.8,36.365,43,8.9981,42,117,159,2011-08-17,15
3546,2011-08-17 16:00:00,3,0,1,1,33.62,37.12,43,15.0013,62,238,300,2011-08-17,16
3547,2011-08-17 17:00:00,3,0,1,1,32.8,37.12,49,15.0013,46,506,552,2011-08-17,17
3548,2011-08-17 18:00:00,3,0,1,1,31.16,34.85,55,16.9979,86,470,556,2011-08-17,18
3549,2011-08-17 19:00:00,3,0,1,1,31.16,34.85,55,15.0013,50,297,347,2011-08-17,19
3550,2011-08-17 20:00:00,3,0,1,1,30.34,34.09,58,16.9979,37,243,280,2011-08-17,20
3551,2011-08-17 21:00:00,3,0,1,1,29.52,34.09,62,15.0013,38,192,230,2011-08-17,21
3552,2011-08-17 22:00:00,3,0,1,1,28.7,32.575,65,12.998,29,142,171,2011-08-17,22
3553,2011-08-17 23:00:00,3,0,1,1,28.7,32.575,65,19.0012,20,85,105,2011-08-17,23
3554,2011-08-18 00:00:00,3,0,1,1,27.88,31.82,65,8.9981,18,38,56,2011-08-18,00
3555,2011-08-18 01:00:00,3,0,1,2,27.06,31.06,65,11.0014,13,11,24,2011-08-18,01
3556,2011-08-18 02:00:00,3,0,1,1,27.06,31.06,65,15.0013,2,4,6,2011-08-18,02
3557,2011-08-18 03:00:00,3,0,1,1,27.06,31.06,69,19.0012,0,6,6,2011-08-18,03
3558,2011-08-18 04:00:00,3,0,1,1,26.24,30.305,73,15.0013,0,9,9,2011-08-18,04
3559,2011-08-18 05:00:00,3,0,1,1,26.24,29.545,78,19.0012,0,27,27,2011-08-18,05
3560,2011-08-18 06:00:00,3,0,1,2,26.24,29.545,78,16.9979,6,97,103,2011-08-18,06
3561,2011-08-18 07:00:00,3,0,1,1,26.24,29.545,78,19.9995,19,289,308,2011-08-18,07
3562,2011-08-18 08:00:00,3,0,1,1,27.06,31.06,74,19.0012,27,393,420,2011-08-18,08
3563,2011-08-18 09:00:00,3,0,1,1,29.52,34.09,66,16.9979,42,186,228,2011-08-18,09
3564,2011-08-18 10:00:00,3,0,1,1,30.34,34.85,66,16.9979,37,92,129,2011-08-18,10
3565,2011-08-18 11:00:00,3,0,1,1,31.16,35.605,58,16.9979,44,97,141,2011-08-18,11
3566,2011-08-18 12:00:00,3,0,1,1,32.8,37.12,52,19.0012,34,139,173,2011-08-18,12
3567,2011-08-18 13:00:00,3,0,1,1,32.8,37.12,52,23.9994,33,154,187,2011-08-18,13
3568,2011-08-18 14:00:00,3,0,1,1,33.62,37.88,46,22.0028,67,115,182,2011-08-18,14
3569,2011-08-18 15:00:00,3,0,1,1,32.8,36.365,46,23.9994,56,118,174,2011-08-18,15
3570,2011-08-18 16:00:00,3,0,1,1,32.8,36.365,46,23.9994,49,196,245,2011-08-18,16
3571,2011-08-18 17:00:00,3,0,1,3,32.8,36.365,46,19.9995,44,365,409,2011-08-18,17
3572,2011-08-18 18:00:00,3,0,1,3,31.16,34.85,55,16.9979,48,226,274,2011-08-18,18
3573,2011-08-18 19:00:00,3,0,1,1,27.06,30.305,83,7.0015,26,115,141,2011-08-18,19
3574,2011-08-18 20:00:00,3,0,1,1,27.06,30.305,83,7.0015,24,141,165,2011-08-18,20
3575,2011-08-18 21:00:00,3,0,1,2,27.88,31.82,79,0.0,12,137,149,2011-08-18,21
3576,2011-08-18 22:00:00,3,0,1,2,28.7,33.335,74,7.0015,18,117,135,2011-08-18,22
3577,2011-08-18 23:00:00,3,0,1,2,28.7,33.335,74,8.9981,20,94,114,2011-08-18,23
3578,2011-08-19 00:00:00,3,0,1,3,27.88,31.82,69,12.998,9,53,62,2011-08-19,00
3579,2011-08-19 01:00:00,3,0,1,3,26.24,28.79,89,0.0,1,19,20,2011-08-19,01
3580,2011-08-19 02:00:00,3,0,1,3,26.24,28.79,83,0.0,0,8,8,2011-08-19,02
3581,2011-08-19 03:00:00,3,0,1,1,26.24,29.545,78,0.0,2,1,3,2011-08-19,03
3582,2011-08-19 04:00:00,3,0,1,1,26.24,28.79,83,0.0,1,7,8,2011-08-19,04
3583,2011-08-19 05:00:00,3,0,1,1,26.24,28.79,83,0.0,1,16,17,2011-08-19,05
3584,2011-08-19 06:00:00,3,0,1,1,26.24,28.79,83,0.0,2,91,93,2011-08-19,06
3585,2011-08-19 07:00:00,3,0,1,2,27.06,30.305,83,6.0032,12,251,263,2011-08-19,07
3586,2011-08-19 08:00:00,3,0,1,2,27.06,30.305,83,0.0,30,368,398,2011-08-19,08
3587,2011-08-19 09:00:00,3,0,1,1,28.7,32.575,65,8.9981,31,187,218,2011-08-19,09
3588,2011-08-19 10:00:00,3,0,1,1,29.52,34.09,62,6.0032,57,108,165,2011-08-19,10
3589,2011-08-19 11:00:00,3,0,1,2,29.52,34.09,66,6.0032,45,120,165,2011-08-19,11
3590,2011-08-19 12:00:00,3,0,1,2,30.34,34.09,62,6.0032,54,168,222,2011-08-19,12
3591,2011-08-19 13:00:00,3,0,1,2,31.16,35.605,62,12.998,63,169,232,2011-08-19,13
3592,2011-08-19 14:00:00,3,0,1,1,31.98,36.365,55,12.998,78,142,220,2011-08-19,14
3593,2011-08-19 15:00:00,3,0,1,1,32.8,37.12,49,7.0015,66,156,222,2011-08-19,15
3594,2011-08-19 16:00:00,3,0,1,1,32.8,37.12,49,0.0,66,261,327,2011-08-19,16
3595,2011-08-19 17:00:00,3,0,1,1,31.16,35.605,58,35.0008,85,442,527,2011-08-19,17
3596,2011-08-19 18:00:00,3,0,1,1,31.16,35.605,58,35.0008,88,337,425,2011-08-19,18
3597,2011-08-19 19:00:00,3,0,1,3,25.42,29.545,73,31.0009,33,132,165,2011-08-19,19
3598,2011-08-19 20:00:00,3,0,1,3,25.42,28.79,83,19.9995,12,46,58,2011-08-19,20
3599,2011-08-19 21:00:00,3,0,1,1,25.42,28.79,83,8.9981,18,89,107,2011-08-19,21
3600,2011-08-19 22:00:00,3,0,1,1,24.6,27.275,88,8.9981,25,97,122,2011-08-19,22
3601,2011-08-19 23:00:00,3,0,1,2,24.6,27.275,88,6.0032,18,88,106,2011-08-19,23
3602,2011-09-01 00:00:00,3,0,1,1,24.6,28.79,78,7.0015,18,33,51,2011-09-01,00
3603,2011-09-01 01:00:00,3,0,1,1,24.6,29.545,73,6.0032,7,14,21,2011-09-01,01
3604,2011-09-01 02:00:00,3,0,1,1,23.78,27.275,78,6.0032,14,11,25,2011-09-01,02
3605,2011-09-01 03:00:00,3,0,1,1,23.78,27.275,78,6.0032,7,7,14,2011-09-01,03
3606,2011-09-01 04:00:00,3,0,1,1,22.96,26.515,83,6.0032,0,7,7,2011-09-01,04
3607,2011-09-01 05:00:00,3,0,1,1,22.96,26.515,73,6.0032,1,22,23,2011-09-01,05
3608,2011-09-01 06:00:00,3,0,1,1,24.6,28.79,78,0.0,2,103,105,2011-09-01,06
3609,2011-09-01 07:00:00,3,0,1,1,24.6,28.79,78,0.0,7,335,342,2011-09-01,07
3610,2011-09-01 08:00:00,3,0,1,1,25.42,29.545,73,8.9981,31,467,498,2011-09-01,08
3611,2011-09-01 09:00:00,3,0,1,1,26.24,30.305,69,7.0015,29,178,207,2011-09-01,09
3612,2011-09-01 10:00:00,3,0,1,1,27.88,31.82,61,8.9981,46,92,138,2011-09-01,10
3613,2011-09-01 11:00:00,3,0,1,1,29.52,33.335,51,8.9981,51,141,192,2011-09-01,11
3614,2011-09-01 12:00:00,3,0,1,2,29.52,33.335,51,8.9981,64,165,229,2011-09-01,12
3615,2011-09-01 13:00:00,3,0,1,2,29.52,33.335,48,6.0032,50,169,219,2011-09-01,13
3616,2011-09-01 14:00:00,3,0,1,3,29.52,33.335,54,16.9979,54,144,198,2011-09-01,14
3617,2011-09-01 15:00:00,3,0,1,1,29.52,33.335,51,8.9981,39,135,174,2011-09-01,15
3618,2011-09-01 16:00:00,3,0,1,1,30.34,33.335,51,12.998,55,253,308,2011-09-01,16
3619,2011-09-01 17:00:00,3,0,1,1,29.52,33.335,54,16.9979,61,567,628,2011-09-01,17
3620,2011-09-01 18:00:00,3,0,1,1,29.52,33.335,54,15.0013,69,462,531,2011-09-01,18
3621,2011-09-01 19:00:00,3,0,1,1,28.7,32.575,58,11.0014,79,364,443,2011-09-01,19
3622,2011-09-01 20:00:00,3,0,1,1,27.06,31.06,61,15.0013,33,247,280,2011-09-01,20
3623,2011-09-01 21:00:00,3,0,1,2,27.06,31.06,57,12.998,17,160,177,2011-09-01,21
3624,2011-09-01 22:00:00,3,0,1,2,27.06,31.06,57,15.0013,34,145,179,2011-09-01,22
3625,2011-09-01 23:00:00,3,0,1,1,26.24,30.305,65,16.9979,15,111,126,2011-09-01,23
3626,2011-09-02 00:00:00,3,0,1,1,26.24,30.305,65,12.998,6,58,64,2011-09-02,00
3627,2011-09-02 01:00:00,3,0,1,3,25.42,29.545,73,7.0015,4,28,32,2011-09-02,01
3628,2011-09-02 02:00:00,3,0,1,3,25.42,29.545,73,7.0015,9,11,20,2011-09-02,02
3629,2011-09-02 03:00:00,3,0,1,2,24.6,28.03,83,11.0014,4,4,8,2011-09-02,03
3630,2011-09-02 04:00:00,3,0,1,1,24.6,28.03,83,6.0032,2,2,4,2011-09-02,04
3631,2011-09-02 05:00:00,3,0,1,2,24.6,28.03,83,8.9981,0,20,20,2011-09-02,05
3632,2011-09-02 06:00:00,3,0,1,1,24.6,28.03,83,8.9981,3,73,76,2011-09-02,06
3633,2011-09-02 07:00:00,3,0,1,1,24.6,28.03,83,7.0015,6,253,259,2011-09-02,07
3634,2011-09-02 08:00:00,3,0,1,1,25.42,29.545,78,12.998,22,434,456,2011-09-02,08
3635,2011-09-02 09:00:00,3,0,1,2,25.42,28.79,83,7.0015,30,190,220,2011-09-02,09
3636,2011-09-02 10:00:00,3,0,1,2,26.24,30.305,76,11.0014,34,106,140,2011-09-02,10
3637,2011-09-02 11:00:00,3,0,1,2,27.06,31.06,74,7.0015,51,141,192,2011-09-02,11
3638,2011-09-02 12:00:00,3,0,1,2,27.06,31.06,69,15.0013,82,178,260,2011-09-02,12
3639,2011-09-02 13:00:00,3,0,1,2,27.88,31.82,65,8.9981,72,207,279,2011-09-02,13
3640,2011-09-02 14:00:00,3,0,1,2,28.7,32.575,61,7.0015,75,208,283,2011-09-02,14
3641,2011-09-02 15:00:00,3,0,1,2,28.7,32.575,61,16.9979,69,277,346,2011-09-02,15
3642,2011-09-02 16:00:00,3,0,1,2,28.7,32.575,61,8.9981,82,299,381,2011-09-02,16
3643,2011-09-02 17:00:00,3,0,1,2,27.88,31.82,65,11.0014,78,377,455,2011-09-02,17
3644,2011-09-02 18:00:00,3,0,1,2,27.88,31.82,65,12.998,50,305,355,2011-09-02,18
3645,2011-09-02 19:00:00,3,0,1,1,27.06,31.06,69,8.9981,67,220,287,2011-09-02,19
3646,2011-09-02 20:00:00,3,0,1,1,26.24,30.305,73,0.0,38,158,196,2011-09-02,20
3647,2011-09-02 21:00:00,3,0,1,2,26.24,30.305,73,6.0032,28,121,149,2011-09-02,21
3648,2011-09-02 22:00:00,3,0,1,2,26.24,30.305,73,11.0014,33,114,147,2011-09-02,22
3649,2011-09-02 23:00:00,3,0,1,2,26.24,30.305,73,11.0014,30,68,98,2011-09-02,23
3650,2011-09-03 00:00:00,3,0,0,2,26.24,30.305,73,7.0015,22,65,87,2011-09-03,00
3651,2011-09-03 01:00:00,3,0,0,2,26.24,30.305,69,16.9979,17,57,74,2011-09-03,01
3652,2011-09-03 02:00:00,3,0,0,2,26.24,30.305,69,15.0013,15,26,41,2011-09-03,02
3653,2011-09-03 03:00:00,3,0,0,1,25.42,29.545,73,11.0014,17,18,35,2011-09-03,03
3654,2011-09-03 04:00:00,3,0,0,1,25.42,29.545,73,11.0014,3,4,7,2011-09-03,04
3655,2011-09-03 05:00:00,3,0,0,1,25.42,30.305,69,12.998,3,9,12,2011-09-03,05
3656,2011-09-03 06:00:00,3,0,0,1,25.42,29.545,73,11.0014,4,19,23,2011-09-03,06
3657,2011-09-03 07:00:00,3,0,0,1,25.42,29.545,73,12.998,5,33,38,2011-09-03,07
3658,2011-09-03 08:00:00,3,0,0,1,26.24,30.305,69,11.0014,24,65,89,2011-09-03,08
3659,2011-09-03 09:00:00,3,0,0,2,27.06,31.06,69,16.9979,83,118,201,2011-09-03,09
3660,2011-09-03 10:00:00,3,0,0,3,27.06,31.06,65,16.9979,90,168,258,2011-09-03,10
3661,2011-09-03 11:00:00,3,0,0,3,27.06,31.06,69,19.0012,66,128,194,2011-09-03,11
3662,2011-09-03 12:00:00,3,0,0,1,28.7,32.575,61,15.0013,97,160,257,2011-09-03,12
3663,2011-09-03 13:00:00,3,0,0,1,28.7,32.575,65,15.0013,153,200,353,2011-09-03,13
3664,2011-09-03 14:00:00,3,0,0,2,29.52,34.09,66,11.0014,204,176,380,2011-09-03,14
3665,2011-09-03 15:00:00,3,0,0,1,29.52,34.09,70,11.0014,187,201,388,2011-09-03,15
3666,2011-09-03 16:00:00,3,0,0,1,29.52,34.09,70,12.998,186,188,374,2011-09-03,16
3667,2011-09-03 17:00:00,3,0,0,1,29.52,34.09,70,15.0013,170,201,371,2011-09-03,17
3668,2011-09-03 18:00:00,3,0,0,1,29.52,34.09,70,11.0014,160,179,339,2011-09-03,18
3669,2011-09-03 19:00:00,3,0,0,1,28.7,33.335,74,8.9981,147,148,295,2011-09-03,19
3670,2011-09-03 20:00:00,3,0,0,1,28.7,33.335,79,11.0014,99,120,219,2011-09-03,20
3671,2011-09-03 21:00:00,3,0,0,1,27.88,31.82,83,8.9981,71,93,164,2011-09-03,21
3672,2011-09-03 22:00:00,3,0,0,1,27.88,31.82,83,7.0015,66,96,162,2011-09-03,22
3673,2011-09-03 23:00:00,3,0,0,1,27.06,31.06,85,8.9981,46,77,123,2011-09-03,23
3674,2011-09-04 00:00:00,3,0,0,1,27.06,29.545,89,12.998,33,76,109,2011-09-04,00
3675,2011-09-04 01:00:00,3,0,0,1,27.06,30.305,83,8.9981,37,38,75,2011-09-04,01
3676,2011-09-04 02:00:00,3,0,0,1,27.06,30.305,83,12.998,17,43,60,2011-09-04,02
3677,2011-09-04 03:00:00,3,0,0,1,26.24,28.79,89,12.998,20,23,43,2011-09-04,03
3678,2011-09-04 04:00:00,3,0,0,1,26.24,28.79,83,11.0014,0,4,4,2011-09-04,04
3679,2011-09-04 05:00:00,3,0,0,1,26.24,28.79,83,8.9981,1,5,6,2011-09-04,05
3680,2011-09-04 06:00:00,3,0,0,1,26.24,28.79,84,15.0013,0,3,3,2011-09-04,06
3681,2011-09-04 07:00:00,3,0,0,1,27.06,30.305,78,12.998,10,20,30,2011-09-04,07
3682,2011-09-04 08:00:00,3,0,0,1,27.06,30.305,78,11.0014,21,49,70,2011-09-04,08
3683,2011-09-04 09:00:00,3,0,0,1,27.06,30.305,78,11.0014,87,102,189,2011-09-04,09
3684,2011-09-04 10:00:00,3,0,0,1,28.7,33.335,74,8.9981,150,147,297,2011-09-04,10
3685,2011-09-04 11:00:00,3,0,0,1,30.34,34.85,70,11.0014,174,163,337,2011-09-04,11
3686,2011-09-04 12:00:00,3,0,0,1,31.16,36.365,66,11.0014,214,221,435,2011-09-04,12
3687,2011-09-04 13:00:00,3,0,0,2,31.98,37.12,62,19.0012,245,174,419,2011-09-04,13
3688,2011-09-04 14:00:00,3,0,0,1,31.98,37.88,66,22.0028,205,156,361,2011-09-04,14
3689,2011-09-04 15:00:00,3,0,0,1,31.98,37.88,66,19.0012,218,192,410,2011-09-04,15
3690,2011-09-04 16:00:00,3,0,0,1,32.8,38.635,59,15.0013,196,141,337,2011-09-04,16
3691,2011-09-04 17:00:00,3,0,0,1,31.16,36.365,66,15.0013,204,172,376,2011-09-04,17
3692,2011-09-04 18:00:00,3,0,0,1,31.16,36.365,66,12.998,187,169,356,2011-09-04,18
3693,2011-09-04 19:00:00,3,0,0,1,30.34,34.85,70,12.998,178,150,328,2011-09-04,19
3694,2011-09-04 20:00:00,3,0,0,1,30.34,34.85,70,19.9995,104,125,229,2011-09-04,20
3695,2011-09-04 21:00:00,3,0,0,1,29.52,34.85,74,16.9979,104,103,207,2011-09-04,21
3696,2011-09-04 22:00:00,3,0,0,2,29.52,34.85,74,19.0012,70,85,155,2011-09-04,22
3697,2011-09-04 23:00:00,3,0,0,2,29.52,34.09,70,11.0014,46,58,104,2011-09-04,23
3698,2011-09-05 00:00:00,3,1,0,2,28.7,33.335,74,15.0013,31,66,97,2011-09-05,00
3699,2011-09-05 01:00:00,3,1,0,2,27.88,31.82,79,7.0015,19,35,54,2011-09-05,01
3700,2011-09-05 02:00:00,3,1,0,2,27.88,31.82,79,11.0014,17,22,39,2011-09-05,02
3701,2011-09-05 03:00:00,3,1,0,2,27.88,31.82,74,19.9995,4,12,16,2011-09-05,03
3702,2011-09-05 04:00:00,3,1,0,2,27.88,31.82,69,19.0012,3,5,8,2011-09-05,04
3703,2011-09-05 05:00:00,3,1,0,2,27.06,31.06,74,11.0014,2,4,6,2011-09-05,05
3704,2011-09-05 06:00:00,3,1,0,2,27.06,31.06,74,8.9981,6,5,11,2011-09-05,06
3705,2011-09-05 07:00:00,3,1,0,1,27.06,31.06,74,11.0014,11,30,41,2011-09-05,07
3706,2011-09-05 08:00:00,3,1,0,2,27.06,30.305,78,12.998,45,56,101,2011-09-05,08
3707,2011-09-05 09:00:00,3,1,0,3,27.88,31.82,74,11.0014,63,89,152,2011-09-05,09
